id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32140772,"Spacious, New Townhome in North Austin",22141003,Zaid,,78729,30.45215,-97.77569,Entire home/apt,138,30,73,2023-02-23,1.49,1,311,6,
32145429,Laid back room in Downtown 40’s house,224519624,Steef,,78703,30.27937,-97.75445,Private room,85,1,24,2020-03-08,0.49,4,0,0,
32148235,Perfect SXSW Modern Home (Sleeps 8 comfortably),241162229,Kristin,,78702,30.27871,-97.70468,Entire home/apt,1050,4,1,2019-03-12,0.02,1,0,0,
32160276,Large Austin Hill Country Estate on 7 Acres w Pool,91690251,Sara,,78737,30.21253,-97.97456,Entire home/apt,324,3,3,2020-02-23,0.07,1,0,0,
32161243,Centralized 2 bedroom to maximize your visit!,195478867,Casey,,78757,30.34493,-97.73518,Entire home/apt,80,1,184,2023-02-20,3.70,7,317,75,
32163474,Double in game room,160113451,Andrew,,78747,30.14234,-97.76549,Private room,29,30,18,2023-01-05,0.37,3,86,3,
32171574,Wyndham Austin - 2 Bd Deluxe,77021411,Jennifer,,78701,30.27191,-97.74648,Hotel room,200,2,1,2020-01-19,0.03,3,0,0,
32181876,Beautiful 1 Bedroom Apartment in Central Rosedale,241466132,Helen,,78756,30.30976,-97.74749,Entire home/apt,218,3,74,2023-03-13,1.49,2,60,11,
32183601,Eastside near airport & downtown - Vintage room,656651,Helen,,78741,30.23326,-97.70336,Private room,138,3,28,2023-03-14,0.57,3,0,2,
32184210,Private SoCo Studio. POOL IS OPEN! :D,43036134,Janet,,78704,30.24245,-97.75321,Entire home/apt,168,90,93,2023-02-28,1.88,1,171,23,
32187839,East Austin Gem. Close to DT and UT,241517388,Jb,,78702,30.27882,-97.71313,Entire home/apt,132,2,66,2020-03-08,1.33,1,0,0,
32195261,"Modern, Cozy Home in East Austin-2 mi from DT",138951040,Ben,,78702,30.263,-97.71247,Entire home/apt,299,3,57,2023-03-14,1.20,1,27,9,
32214291,Modern Decor & Old World Charm in Central Austin,33511284,Liz,,78722,30.28277,-97.71922,Entire home/apt,100,30,9,2019-08-07,0.18,1,0,0,
32216321,"3Bed, 2.5Bath Home Away from Home -Austin Edition!",7599106,Gina,,78717,30.48092,-97.79092,Entire home/apt,163,2,118,2023-02-22,2.38,1,135,22,
32219971,Soco apartment 1/1 walking distance to downtown),130436628,Lauren,,78704,30.2548,-97.74648,Entire home/apt,264,1,8,2023-03-05,0.16,1,85,5,
32225150,The Monroe Bungalow *BEST LOCATION WITH POOL!*,817049,Andy,,78704,30.24989,-97.75503,Entire home/apt,857,2,53,2022-07-24,1.11,3,98,7,
32240197,"ATX Fun-Scape, 11 Comfortable Beds, Great Location",1523587,Dallas,,78704,30.22994,-97.77159,Entire home/apt,1039,3,91,2023-01-30,1.83,22,340,20,
32241153,Home Sweet Home 2BR 2BA Parking Pet Stays for Free,241944426,Lupe,,78758,30.41203,-97.69905,Entire home/apt,99,30,16,2023-02-28,0.35,3,154,6,
32243017,Cozy 3/2w Open Ktchn & Outdor living,1742063,Cristin,,78745,30.18387,-97.7846,Entire home/apt,373,3,37,2022-12-28,0.76,1,26,10,
32245403,Adorable East Austin Suite with all the fixings,86296600,Cj,,78702,30.26113,-97.70777,Entire home/apt,70,1,357,2023-03-01,7.22,1,327,83,
32268238,Room in leafy mid-century modern home near Domain,12591310,Mark,,78758,30.38055,-97.69623,Private room,40,1,4,2019-05-26,0.08,1,0,0,
32278630,East Austin Studio Apt,4847469,Justin,,78702,30.27573,-97.70442,Entire home/apt,149,2,24,2023-01-09,0.49,4,174,13,
32282687,Cute Hyde Park Studio,242298109,Michael,,78751,30.30896,-97.73028,Entire home/apt,95,1,2,2019-03-09,0.04,1,0,0,
32284604,Relaxing Backyard Suite,16496072,Misha,,78722,30.28806,-97.71354,Entire home/apt,95,2,31,2019-12-15,0.64,1,0,0,
32284723,Natural light and live oak trees.,193739542,Jeanine,,78749,30.22745,-97.84308,Entire home/apt,999,4,6,2022-05-01,0.49,1,340,5,
32285473,"Austin 2 BR/2 BA duplex, perfect for SXSW",242325582,Terrie,,78752,30.33786,-97.71633,Entire home/apt,250,3,2,2019-03-16,0.04,1,0,0,
32286879,NE Austin 3 BR 2 BA w pool 9 miles to Zilker Park,194151777,Carri,,78754,30.33924,-97.65115,Entire home/apt,199,2,22,2022-10-16,0.60,2,352,4,
32287564,"HUGE, LUXURY DOWNTOWN AUSTIN LOFT FOR SXSW w/ POOL",122303894,Katharine,,78703,30.26858,-97.75341,Entire home/apt,600,3,1,2019-03-15,0.02,1,0,0,
32288985,Entire Apartment minutes from Downtown Austin,47656244,Larcy,,78741,30.23274,-97.72018,Entire home/apt,200,1,1,2019-03-16,0.02,1,0,0,
32292681,South Austin Respite,5941825,Sarah,,78704,30.23507,-97.75011,Entire home/apt,99,3,4,2019-10-27,0.09,1,0,0,
32311681,"Moroccan Holiday, private little bungalow",147716058,Trish,,78734,30.38327,-97.9335,Entire home/apt,169,2,168,2022-11-13,3.44,5,164,22,
32312311,Very Comfy 2BR 2BA w/Parking Pet Stays for Free !,242568543,Luis,,78758,30.41159,-97.69865,Entire home/apt,110,30,13,2022-09-08,0.30,2,31,3,
32314550,Eclectic 1 bedroom perfect for SXSW  in 78704,87607337,Gracy,,78704,30.22947,-97.77945,Entire home/apt,199,1,0,,,1,0,0,
32314787,Beautiful 2 Bedroom 2 Bath in scenic neighborhood,34768073,Taher,,78746,30.25739,-97.7896,Entire home/apt,250,5,1,2019-02-27,0.02,1,0,0,
32315819,Bright Luxury Condo steps off South Congress,30695459,Nicholas,,78704,30.2456,-97.75191,Entire home/apt,882,3,5,2020-01-10,0.10,1,0,0,
32316880,The Agave by Lodgewell 2 BD | Monthly Stays Only,15782486,Lodgewell,,78702,30.254444,-97.716362,Entire home/apt,355,30,2,2022-03-30,0.17,48,138,2,
32317100,Casa Luna,418731,Leah,,78735,30.24374,-97.87609,Private room,125,3,0,,,1,0,0,
32329928,South Congress Condo,29701567,Lauren,,78704,30.23998,-97.75345,Entire home/apt,200,3,0,,,1,0,0,
32339759,La Casita PrimaLuna,2164777,Ryann,,78702,30.26052,-97.73101,Entire home/apt,322,2,22,2021-11-14,0.45,1,0,0,
32347807,Updated Condo-Close to Downtown🔹CDC Clean,200448379,Melanie,,78741,30.23608,-97.73062,Entire home/apt,167,2,169,2023-02-18,3.47,2,213,47,
32358248,"Mermaids in the Night, cozy little bungalow.",147716058,Trish,,78734,30.38404,-97.93212,Entire home/apt,169,2,118,2023-03-11,2.41,5,173,24,
32358471,Quiet Eastside Bungalow Oasis for SXSW!,38397054,Elise,,78721,30.27671,-97.6941,Entire home/apt,250,2,1,2019-03-12,0.02,1,0,0,
32362636,Little La Jolla Resort in Austin!,143385671,Kenny Hargrove,,78734,30.34777,-97.95661,Entire home/apt,2114,3,33,2022-05-01,0.68,2,353,3,
32363720,Room Available for SXSW,5363502,Becky,,78751,30.30008,-97.71711,Private room,120,1,1,2019-03-12,0.02,1,0,0,
32364479,"Sunny, serene So Austin 3 bd, 2 ba + work studio",1229388,Susan,,78704,30.23432,-97.76318,Entire home/apt,185,30,9,2023-02-18,0.22,1,228,3,
32367301,"Friendly South ATX Home private bathroom, Tv, Wifi",152848187,Jerry And Nia,,78745,30.19866,-97.80593,Private room,45,1,199,2023-02-26,4.06,1,58,65,
32379276,East Austin Back House !,24516340,Alex,,78702,30.26157,-97.72938,Entire home/apt,295,2,72,2023-02-19,1.46,24,89,16,
32381156,Newly Renovated Home in Trendy South Austin,84191027,Alondra And Darcy,,78745,30.21932,-97.79867,Entire home/apt,180,2,1,2020-03-08,0.03,1,0,0,
32395130,Conveniently located 2/1 in SWest Austin for SXSW,243263005,Craig,,78749,30.21389,-97.8389,Entire home/apt,149,3,0,,,1,0,0,
32400142,Hill Country Retreat,143385671,Kenny Hargrove,,78734,30.34797,-97.9577,Entire home/apt,1000,1,0,,,2,0,0,
32414505,Downtown home w/ epic views next to graffiti park!,47137820,Jenny,,78703,30.27734,-97.75381,Private room,75,2,9,2020-02-02,0.18,1,0,0,
32417547,Mid-century Modern East,35625620,Lindsay,,78723,30.30163,-97.67578,Private room,87,2,14,2023-01-11,0.29,1,263,8,
32419781,Elegant Guest House with Pool,15645815,Brian,,78703,30.28192,-97.77158,Entire home/apt,179,2,17,2021-10-25,0.35,1,0,0,
32420453,Urban Zen Retreat w Hike & Bike in Heart of ATX,149425003,Sloan,,78704,30.26069,-97.77569,Private room,75,1,3,2019-07-07,0.06,1,0,0,
32441667,Cozy 1B w/King Bed! Balcony View of Downtown ATX,243684594,Shirley,,78704,30.23929,-97.78551,Entire home/apt,79,1,81,2023-03-14,1.64,62,362,30,
32442155,Charming Blue Duplex,664884,Charlotte,,78722,30.29492,-97.71505,Entire home/apt,155,2,0,,,1,0,0,
32444869,Upscale Loft-style Apartment-Heart of Downtown ATX,22240862,Derek,,78701,30.26508,-97.74557,Entire home/apt,265,3,4,2022-10-17,0.08,1,0,3,
32446015,EAST SIDE GARDEN BUNGALOW - NEAR DTOWN,3976575,Jacob,,78702,30.27917,-97.71653,Entire home/apt,99,1,66,2020-03-04,1.33,1,0,0,
32455359,SXSW 2020!,42083772,Kokayi,,78703,30.28081,-97.76928,Entire home/apt,250,1,15,2019-10-13,0.31,2,0,0,
32466320,Downtown Austin Townhome - walk to everything!,23046584,Maegan,,78701,30.27451,-97.7501,Entire home/apt,330,3,32,2023-02-27,0.65,1,13,11,
32468523,Treetop bungalow walking distance to downtown,29107694,Bren,,78703,30.28065,-97.75522,Entire home/apt,294,2,33,2023-03-05,0.67,1,306,23,
32469860,Bright & Cozy East Austin Home!,4532827,Dani,,78723,30.28763,-97.67509,Entire home/apt,190,2,24,2023-03-14,0.53,1,37,11,
32474560,Downtown Bungalow Close To All The Action,40700362,Marlene,,78704,30.25321,-97.77,Entire home/apt,285,3,5,2019-05-26,0.10,1,0,0,
32478389,"Relaxing Place, 20 mins from downtown.",244025800,Løgan,,78750,30.45007,-97.81102,Shared room,40,1,2,2019-03-15,0.04,1,0,0,
32491021,Charming  Austin Apt,56897576,Yulissa,,78704,30.22883,-97.76298,Entire home/apt,75,2,8,2019-09-01,0.16,1,0,0,
32501554,"Grover Guest House, Unavailable after 1/1/2023",22549126,Carmine,,78757,30.34416,-97.72108,Entire home/apt,125,2,55,2022-11-26,1.15,1,347,13,
32503892,Apt not available,244235046,Jenny,,78741,30.22823,-97.7263,Entire home/apt,195,1,3,2019-03-16,0.06,1,0,0,
32504843,"💙 The Blue Space, 1 bed condo, Hyde Park, Austin",1541934,Margo,,78751,30.30799,-97.72429,Entire home/apt,86,28,5,2023-02-03,0.11,4,78,2,
32516488,Loft on 6th St/Convention Ctr,90995149,Cheri,,78701,30.26591,-97.73697,Entire home/apt,350,2,4,2021-05-23,0.08,1,0,0,
32517261,Soak up the Zen Zilker Vibe at a Modern Studio in the Trees,5894943,Nicolas,,78704,30.25526,-97.77159,Entire home/apt,197,2,109,2023-02-26,2.42,1,30,15,
32522284,"Walk East Austin , <<__Best Location__>>",24516340,Alex,,78702,30.26097,-97.73306,Entire home/apt,290,3,62,2023-02-25,1.27,24,73,20,
32522569,"East Austin Music 
Best Location",24516340,Alex,,78702,30.26059,-97.73157,Entire home/apt,413,3,58,2023-02-12,1.20,24,78,23,
32527550,Charming Guesthouse in North Central Austin,104103554,Shawn,,78753,30.35877,-97.69699,Entire home/apt,104,1,76,2023-02-19,1.72,2,87,31,
32528785,A quiet retreat - close to town,223213088,Barbara,,78737,30.22599,-97.91141,Entire home/apt,106,3,185,2023-02-12,3.78,1,108,29,
32528913,Sanitized Private Carriage House in East Austin,26119159,Blake,,78702,30.27705,-97.7151,Entire home/apt,138,1,327,2023-03-15,7.13,1,112,79,
32529310,"Sunny New House in Hip, Centrally Located East Austin",2322210,Gen,,78702,30.26499,-97.7205,Entire home/apt,767,1,74,2023-01-20,1.52,1,178,26,
32544075,Lone Star Cabin - spacious 15 minutes to downtown,22028769,Luc,,78737,30.22164,-97.89732,Entire home/apt,137,5,138,2023-02-27,2.83,3,58,41,
32546017,The Hideaway,61156246,Jake,,78705,30.30273,-97.74198,Entire home/apt,116,2,156,2023-02-26,3.17,4,44,37,
32549873,Mid-Mod House Minutes from Downtown,17131616,Kathleen,,78746,30.26518,-97.80423,Entire home/apt,450,2,9,2022-11-27,0.18,1,25,1,
32552584,#5 Eco-Glamping - Full Kitchen - Full Bathroom A/C,3440175,James,,78702,30.25438,-97.70306,Entire home/apt,34,14,71,2020-11-01,1.44,8,0,0,
32553213,The Treehouse - Lovely Lush Park Setting,6456816,Michelle,,78754,30.33173,-97.64929,Private room,29,3,37,2019-10-22,0.75,1,0,0,
32567313,Stylish 1940s Boho Bungalow in Central Austin,1747650,Salma,,78751,30.3052,-97.73581,Entire home/apt,159,2,20,2023-03-14,0.41,1,334,17,
32570381,Casa Zilker,244766025,Delfo,,78704,30.25536,-97.77063,Entire home/apt,253,3,103,2022-12-28,2.13,1,42,20,
32577834,"Domain Hideout, Quiet, with Self-Check-in",6370244,Ti,,78758,30.40054,-97.70779,Entire home/apt,182,1,75,2020-02-23,1.54,1,0,0,
32583393,Room in Eclectic+Historic East Austin,406645,Kazique,,78721,30.25712,-97.68782,Private room,28,30,6,2023-01-01,0.22,1,126,3,
32592481,Colorful cozy bedroom in nice home,3752014,Kirsten,,78735,30.23502,-97.80633,Private room,100,2,0,,,4,0,0,
32592723,Bedroom in Cool Artsy Musician's home,3752014,Kirsten,,78735,30.23572,-97.80458,Private room,100,2,0,,,4,0,0,
32593239,Vibrant Home Close to Downtown Austin,244976228,Katya&Rudy,,78751,30.3037,-97.71901,Entire home/apt,418,2,67,2023-03-12,1.37,1,83,18,
32593503,Secluded Treehouse w/Heated Patio over Creek,16923588,Olman,,78721,30.27478,-97.68267,Entire home/apt,184,1,70,2023-03-07,1.43,3,260,54,
32594247,#4 Glamping - Brand New Winnebago - Full Bathroom,3440175,James,,78702,30.25438,-97.70306,Entire home/apt,40,1,52,2020-03-13,1.06,8,0,0,
32609935,Spacious & Charming Home,41485433,Will,,78723,30.30391,-97.68879,Entire home/apt,170,2,16,2021-09-06,0.33,1,0,0,
32609973,Stylish Hillside Gem by S. Congress (pet friendly),14164204,Sonia,,78704,30.24884,-97.74268,Entire home/apt,395,3,17,2022-03-06,0.35,1,0,0,
32614151,El refugio de adriana,154822714,Adriana,,78758,30.4082,-97.693,Private room,45,4,0,,,1,0,0,
32615462,Stunning Zilker Studio Near Downtown,33286769,Caitlin,,78704,30.25556,-97.76667,Entire home/apt,154,2,187,2023-03-14,3.89,1,20,42,
32617404,Eastside Modern Comfort (New Build!),39435052,Ryan,,78702,30.27927,-97.70519,Entire home/apt,861,2,2,2019-09-15,0.04,1,0,0,
32623469,2B+2 full bathrooms Up to 5 guests Right by SXSW,117469884,Troy,,78701,30.26812,-97.75013,Entire home/apt,450,1,1,2019-02-25,0.02,1,0,0,
32631529,"Stay Downtown, walk everywhere & Enjoy the City!",58495983,Gume,,78701,30.26614,-97.74957,Entire home/apt,225,2,26,2020-07-19,0.53,1,0,0,
32633931,Texas Tuscan Villa,245345125,Tina,,78738,30.33579,-97.98932,Entire home/apt,110,1,99,2023-02-21,2.03,2,63,24,
32635384,Home Away From Home in South Austin,52185591,Mazen,,78749,30.20367,-97.83777,Entire home/apt,123,2,150,2023-03-14,3.05,2,61,29,
32637664,"Downtown, Waterfront Views & Private Balconies",245376547,Sloane,,78741,30.24597,-97.73225,Entire home/apt,208,2,45,2022-06-12,0.92,1,0,3,
32637996,Stylish Backyard Studio Apartment in Central ATX,542848,Megan,,78756,30.32083,-97.74188,Entire home/apt,193,2,30,2023-02-08,0.61,1,159,13,
32638404,★★ Spacious New Home | Close to Everything! ★★,9998372,Sterling,,78741,30.21922,-97.69822,Entire home/apt,1333,2,4,2022-06-12,0.09,1,68,1,
32639657,The Happy resting place. Welcome to your spot.,240680916,Roger,,78752,30.32549,-97.69047,Private room,95,1,0,,,1,0,0,
32640212,Chic City Condo with Retro Touches in the Heart of Austin,12604026,StayRelished,,78704,30.23728,-97.76858,Entire home/apt,139,3,12,2019-06-29,0.25,1,0,0,
32642224,#6 Eastside Glamping - Walk to Justine’s,3440175,James,,78702,30.25438,-97.70306,Entire home/apt,52,1,89,2020-03-12,1.81,8,0,0,
32642437,Modern Casita in the Heart of East Austin,4640957,Amy,,78702,30.2715,-97.71786,Entire home/apt,225,3,96,2022-11-13,1.96,1,70,14,
32642588,Backyard Garden Bungalow,245429516,Rhianna,,78745,30.21826,-97.78447,Entire home/apt,108,1,56,2023-03-14,1.43,1,173,13,
32643334,Apartment near downtown and Zilker Park,6626379,Tim,,78704,30.26045,-97.77539,Entire home/apt,94,2,8,2019-04-28,0.17,1,0,0,
32646959,BARKIS BUNGALOW: New Retro Chic Home Central ATX,33881184,Toni,,78756,30.32759,-97.74513,Entire home/apt,135,30,7,2022-05-07,0.14,1,336,1,
32659163,Private bedroom SE ATX near everything,238311081,Amber,,78741,30.22085,-97.74468,Private room,99,1,1,2019-03-13,0.02,1,0,0,
32659519,Cozy South Austin Guest Room 5 Miles From Downtown,173270156,Lena & Josh,,78745,30.19479,-97.78907,Private room,49,1,36,2020-02-16,0.74,1,0,0,
32660772,Family friendly home near the Domain,19757868,Aaron,,78727,30.42031,-97.6961,Entire home/apt,192,2,52,2022-10-24,1.09,1,0,3,
32661257,Modern Private Room - East Central near Downtown,1367443,Tim,,78702,30.26324,-97.70365,Private room,130,2,13,2022-10-23,0.75,1,90,6,
32664093,Downtown E. Austin 3 Story House **Rooftop Views**,16088723,Will,,78702,30.25744,-97.73284,Entire home/apt,948,2,87,2022-12-04,1.78,2,147,14,
32664431,Modern Studio in the Heart of South Congress,18651055,Taylor,,78704,30.24647,-97.75344,Entire home/apt,285,2,61,2023-02-26,1.41,2,32,14,
32664554,Pool/Spa | 14 Beds | Sleeps 28 - Owners House,15864252,Walker Luxury Vacation,,78737,30.21376,-97.99977,Entire home/apt,1313,2,15,2023-01-15,0.42,20,328,10,
32666944,the GARAGE Studio with private entrance!,23,Charlene,,78744,30.17937,-97.75119,Private room,98,2,13,2022-11-13,0.31,3,241,10,
32667361,78704 house,387918,Amy & Justin,,78704,30.24365,-97.7766,Entire home/apt,550,2,13,2022-12-12,0.83,2,1,10,
32667583,Lovely Nook in the Sky,64952444,Ricardo,,78745,30.19134,-97.7825,Entire home/apt,72,1,181,2023-03-06,3.70,1,172,34,
32667808,1 bed/1 bath downtown studio,245631584,Evelyn,,78705,30.29473,-97.74505,Entire home/apt,75,1,9,2019-03-24,0.18,1,0,0,
32668776,Bedroom B on the upper floor.,14945558,Abi,,78728,30.44315,-97.67295,Private room,58,2,22,2022-12-15,0.45,3,0,8,
32669055,Bedroom A on the upper level,14945558,Abi,,78728,30.44442,-97.673,Private room,59,2,18,2022-10-26,0.38,3,62,3,
32669150,Bedroom C on the lower level,14945558,Abi,,78728,30.44442,-97.67301,Private room,65,2,11,2023-03-10,0.22,3,31,3,
32673443,"Walkable, Family-Friendly Central Austin Townhome",7401315,Brandon,,78723,30.29886,-97.70162,Entire home/apt,179,2,13,2019-09-29,0.27,1,0,0,
32674302,Cozy Two-Bedroom Just a Walk Away From Downtown,17351840,Damian,,78741,30.23113,-97.72935,Private room,90,2,3,2019-04-18,0.06,1,0,0,
32685267,"Entire apartment, perfect for business/ weekends",245761836,Alok,,78741,30.2236,-97.72198,Entire home/apt,100,1,5,2019-11-04,0.10,2,0,0,
32690431,Brand New Luxury East Side Urban Home Base,18182518,Paul,,78723,30.29688,-97.67495,Entire home/apt,150,2,10,2019-11-03,0.21,1,0,0,
32692674,Cozy Hill Country Duplex,38838248,Paula,,78733,30.32573,-97.86672,Entire home/apt,90,2,13,2020-03-10,0.27,1,0,0,
32695158,Gorgeous and COZY Austin TX getaway!,245761836,Alok,,78741,30.22162,-97.72058,Entire home/apt,150,1,11,2020-03-07,0.23,2,0,0,
32695888,Downtown Austin Garage Apartment,1876215,Elizabeth,,78702,30.26727,-97.7313,Entire home/apt,340,2,63,2022-12-14,1.29,1,104,22,
32696235,Lady Bird Lake Vista- Entire guest suite-1 bedroom,6795181,Lisa,,78702,30.25222,-97.71659,Private room,137,3,29,2023-03-14,1.74,1,98,26,
32698932,Glam Texas  House Near Tesla/ Airport,51463720,Gisele,,78725,30.22953,-97.58531,Entire home/apt,189,3,40,2022-04-16,0.82,4,0,1,
32699122,Amy's Wine House,175281259,Virginia,,78702,30.2587,-97.71335,Entire home/apt,443,1,51,2022-11-26,1.07,1,162,16,
32715639,The Lafayette-East Austin Guesthouse,236546898,Catherine,,78722,30.28753,-97.7183,Entire home/apt,176,1,25,2021-05-29,0.51,1,165,0,
32716659,Walnut Creek Retreat,246003909,Mary Helen,,78754,30.33203,-97.64676,Entire home/apt,260,30,12,2022-11-30,0.25,1,34,3,
32719790,Cozy Southeast Room,25144675,Chris,,78744,30.1994,-97.7332,Private room,42,1,32,2019-11-17,0.65,1,0,0,
32719857,Luxe Central Austin Home - Close to Domain & Q2,136107005,Kiley,,78758,30.38809,-97.68632,Entire home/apt,402,2,5,2023-03-07,2.68,1,41,5,
32720013,Urban Camping Close to Downtown & Entertainment,83794194,Lauren,,78704,30.23567,-97.74742,Entire home/apt,68,1,55,2020-03-14,1.12,2,0,0,
32720821,Downtown Austin Home - Updated & Private!,246038290,Kevin,,78741,30.23743,-97.73211,Entire home/apt,384,3,85,2023-02-20,1.75,1,70,17,
32724757,Colorful Boho Minimalist Home on Hip East Side,12031191,Richelle,,78741,30.23406,-97.7008,Private room,52,14,4,2020-06-25,0.08,3,0,0,
32725641,Private room and bathroom with a coffee bar,181325586,Summer,,78717,30.48523,-97.73864,Private room,45,1,22,2019-09-01,0.45,1,0,0,
32727021,Charming 2/1 duplex seconds from downtown ATX,41840088,Melissa,,78703,30.29456,-97.75817,Entire home/apt,250,3,1,2019-11-04,0.02,1,0,0,
32727537,Modern North Central Austin 1-1 condo,2788999,Juan,,78757,30.35817,-97.73234,Entire home/apt,55,30,9,2022-12-31,0.18,1,250,1,
32736228,Artist's Studio by downtown,245715891,James,,78741,30.24099,-97.71969,Entire home/apt,146,1,0,,,1,0,0,
32736649,East Austin Charmer w/ 6 Suites and 2 Yards,50901,Wesley,,78702,30.25974,-97.70803,Entire home/apt,1221,2,60,2023-02-19,1.25,2,228,18,
32742328,Newly Renovated Global Modern Home,55888843,Chad,,78745,30.19766,-97.82553,Entire home/apt,85,2,3,2019-04-08,0.06,1,0,0,
32744342,Walk to UT and E 6th in Fully Equipped ATX House,246235981,Ames - Austin Vacay,,78702,30.27327,-97.7314,Entire home/apt,234,1,312,2023-03-06,6.46,19,327,93,
32752063,Hip East-Side House for SXSW,158210886,Eric,,78741,30.2274,-97.71154,Entire home/apt,495,1,1,2019-03-10,0.02,1,0,0,
32757897,"Parkside, Funky and Convenient",246355356,Reza,,78741,30.23831,-97.69634,Entire home/apt,195,56,16,2022-09-30,0.33,1,0,1,
